,scenario,plan,worker,syncthreadpoolsize,image,notes,http_reqs_count,http_reqs_rate,checks_passes,checks_fails,iterations_count,iterations_rate,virtual_users_max,virtual_users_min,virtual_users_max_max,virtual_users_max_min,http_req_blocked_avg,http_req_blocked_max,http_req_blocked_med,http_req_blocked_min,http_req_blocked_p90,http_req_blocked_p95,http_req_connecting_avg,http_req_connecting_max,http_req_connecting_med,http_req_connecting_min,http_req_connecting_p90,http_req_connecting_p95,http_req_duration_avg,http_req_duration_max,http_req_duration_med,http_req_duration_min,http_req_duration_p90,http_req_duration_p95,http_req_receiving_avg,http_req_receiving_max,http_req_receiving_med,http_req_receiving_min,http_req_receiving_p90,http_req_receiving_p95,http_req_sending_avg,http_req_sending_max,http_req_sending_med,http_req_sending_min,http_req_sending_p90,http_req_sending_p95,http_req_tls_handshaking_avg,http_req_tls_handshaking_max,http_req_tls_handshaking_med,http_req_tls_handshaking_min,http_req_tls_handshaking_p90,http_req_tls_handshaking_p95,http_req_waiting_avg,http_req_waiting_max,http_req_waiting_med,http_req_waiting_min,http_req_waiting_p90,http_req_waiting_p95,iteration_duration_avg,iteration_duration_max,iteration_duration_med,iteration_duration_min,iteration_duration_p90,iteration_duration_p95
77,syncmixworkloads,consumption,1,1,pywinder-nologging-wrk1-stp-1,no logging in _handle__invocation_request,288,0.8726218229907351,286,2,288,0.8726218229907351,50,1,50,50,0.06272569444444401,0.859,0.002,0.001,0.27030000000000004,0.36394999999999905,0.042927083333333005,0.511,0.0,0.0,0.1963,0.24834999999999902,45839.15862847222,60005.918,53351.733,1277.504,59164.6711,59529.434,0.079076388888888,1.18,0.049,0.0,0.1203,0.254949999999999,0.022045138888888,0.146,0.013000000000000001,0.01,0.046,0.057299999999999005,0,0,0,0,0,0,45839.05750694444,60005.905,53351.4035,1277.268,59164.6113,59529.3681,45837.968983246516,60004.267091,53350.3754815,1278.585261,59163.0031907,59527.786689199995
78,syncmixworkloads,ep3,1,20,pywinder-wrk1-stp-none,,4055,13.034496652034086,4023,32,4055,13.034496652034086,50,1,50,50,0.006298890258939,0.79,0.002,0.001,0.003,0.004,0.002797040690505,0.47500000000000003,0.0,0.0,0.0,0.0,3354.560851541306,60010.816,2992.74,761.233,4041.5796,4452.8069000000005,0.082390135635018,1.877,0.048,0.0,0.172599999999999,0.304299999999999,0.014662885326757,0.15,0.013000000000000001,0.007,0.017,0.021,0,0,0,0,0,0,3354.46379852034,60010.803,2992.659,761.178,4041.5278,4452.721500000001,3354.9625738372374,60010.514058,2993.544651,761.339797,4041.5497047999997,4453.082915999999
79,synccpuintensivesleep,ep3,1,20,pywinder-wrk1-stp-none,,430,1.430885288927918,430,0,430,1.430885288927918,25,1,25,25,0.018039534883720003,0.769,0.002,0.001,0.003,0.23600000000000002,0.010820930232558,0.271,0.0,0.0,0.0,0.17,15544.816593023254,21774.919,16788.578,2175.346,18788.2671,19335.752199999995,0.073144186046511,1.8679999999999999,0.044,0.026000000000000002,0.097,0.126649999999999,0.015825581395348003,0.124,0.011,0.009000000000000001,0.028100000000000003,0.043000000000000003,0,0,0,0,0,0,15544.72762325582,21774.333,16788.477,2175.176,18788.215500000002,19335.65844999999,15545.602720020932,21774.372689,16788.21168,2176.29382,18788.828522900003,19335.268698949993
80,asynccpuintensive,consumption,4,10,pywinder-nologging-wrk4-stp-10,no logging in _handle__invocation_request,708,2.330851290561742,708,0,708,2.330851290561742,25,1,25,25,0.01595197740113,1.043,0.002,0.001,0.003,0.006,0.009827683615819,0.9560000000000001,0.0,0.0,0.0,0.0,9485.499625706208,14673.618,10189.204,355.476,12374.809000000001,13077.4961,0.37613983050847405,79.898,0.05,0.026000000000000002,0.29850000000000004,0.42844999999999905,0.016512711864406,0.128,0.014,0.009000000000000001,0.019,0.027,0,0,0,0,0,0,9485.106973163842,14673.323,10189.128,355.416,12374.7401,13077.4267,9485.35657216102,14673.307233,10189.014317000001,355.573051,12374.5611377,13077.22128915
81,synchtmlparsing,consumption,4,5,pywinder-wrk4-stp-none,,7426,24.748736503015262,14852,0,7426,24.748736503015262,50,1,50,50,0.005626851602478,1.5150000000000001,0.003,0.001,0.005,0.006,0.0017293293832480001,0.544,0.0,0.0,0.0,0.0,1772.86404847832,7780.143,1407.642,24.071,3784.402,4397.06725,0.6026622677080491,219.522,0.052000000000000005,0.021,0.161,0.45975000000000005,0.17058066253703102,1.912,0.162,0.093,0.222,0.245,0,0,0,0,0,0,1772.0908055480697,7779.886,1407.083,23.912,3784.1684999999998,4396.82175,1773.9644705767532,7780.910278,1408.964818,24.934373,3786.057271,4397.923905
82,asynccpuintensive,consumption,4,1,pywinder-wrk4-stp-1,,638,2.108009907672999,638,0,638,2.108009907672999,25,1,25,25,0.021463949843260003,1.1440000000000001,0.002,0.001,0.003,0.006299999999999001,0.013145768025078,0.543,0.0,0.0,0.0,0.0,10474.070354231975,14392.644,11407.9885,348.166,13181.7731,13484.41,0.36397492163009404,84.721,0.052000000000000005,0.029,0.28690000000000004,0.42034999999999906,0.017957680250783002,0.134,0.015,0.009000000000000001,0.021,0.029149999999999003,0,0,0,0,0,0,10473.688421630097,14392.595,11407.192,348.092,13181.7101,13484.34785,10473.899894271168,14392.314995,11407.755574499999,348.251682,13181.4932977,13484.113434249999
83,synchtmlparsing,ep3,4,10,pywinder-wrk4-stp-10,,33123,110.39415255142073,66246,0,33123,110.39415255142073,50,1,50,50,0.0030908734112240002,0.857,0.002,0.001,0.003,0.004,0.00039211424085900006,0.376,0.0,0.0,0.0,0.0,395.80171062403633,1758.023,192.169,21.344,1125.7161999999998,1328.8861999999997,0.17765751894453202,23.393,0.046,0.017,0.387,0.603,0.15000911753162402,7.759,0.145,0.088,0.179,0.199,0,0,0,0,0,0,395.47404398755833,1757.785,191.978,21.198,1125.0659999999998,1328.6118999999999,396.8157736576406,1759.313019,193.167289,22.164873,1126.6065681999999,1329.7803917999997
84,asynccpuintensive,ep3,1,1,pywinder-wrk1-stp-1,,858,2.8478872709297063,858,0,858,2.8478872709297063,25,1,25,25,0.012934731934732002,0.987,0.002,0.001,0.002,0.017,0.007319347319347001,0.504,0.0,0.0,0.0,0.0,7738.985585081589,17315.538,8255.281500000001,1622.07,8313.614800000001,8323.793749999999,0.129452214452214,4.961,0.054,0.033,0.3421,0.5054500000000001,0.015052447552447001,0.113,0.011,0.008,0.0273,0.037,0,0,0,0,0,0,7738.841080419586,17315.349,8255.092,1622.017,8313.5519,8323.54925,7739.479421594405,17316.256819,8255.464256,1622.111856,8315.278983100001,8323.67475075
85,asynccpuintensive,ep3,1,10,pywinder-nologging-wrk1-stp-10,no logging in _handle__invocation_request,821,2.726103479122658,821,0,821,2.726103479122658,25,1,25,25,0.012761266747868,0.792,0.002,0.001,0.003,0.018000000000000002,0.006853836784409001,0.434,0.0,0.0,0.0,0.0,8086.217766138857,18802.144,8539.086,1345.762,8774.572,9097.167,0.131176613885505,3.018,0.057,0.033,0.34,0.453,0.015594397076735001,0.157,0.012,0.009000000000000001,0.028,0.035,0,0,0,0,0,0,8086.0709951279005,18801.949,8538.657,1345.176,8774.519,9096.989,8086.7731977332505,18802.630506,8540.36312,1345.851502,8774.425705,9096.994765
86,asynccpuintensivesleep,ep3,1,1,pywinder-wrk1-stp-1,,146,0.44237362013631104,146,0,146,0.44237362013631104,25,1,25,25,0.081458904109589,1.087,0.002,0.001,0.3635,0.6275000000000001,0.053691780821917,0.515,0.0,0.0,0.232999999999999,0.41850000000000004,44831.97067808216,54696.247,54162.676,2190.916,54618.096,54634.801,0.20974657534246502,7.985,0.056,0.034,0.417,0.7715000000000001,0.024520547945205,0.16,0.012,0.01,0.0635,0.08725000000000001,0,0,0,0,0,0,44831.73641095891,54696.16,54162.1305,2190.791,54617.9965,54634.73325,44830.84398310956,54694.793708,54161.1486545,2191.013148,54616.5962745,54633.290754249996
87,asynccpuintensive,ep3,1,1,pywinder-nologging-wrk1-stp-1,no logging in _handle__invocation_request,843,2.795105117752921,843,0,843,2.795105117752921,25,1,25,25,0.011673784104389,1.153,0.002,0.001,0.003,0.018000000000000002,0.005905100830367001,0.325,0.0,0.0,0.0,0.0,7883.278107947818,17132.801,8304.369,2357.128,8841.3742,9025.1754,0.13829537366548,2.582,0.059000000000000004,0.033,0.37220000000000003,0.468,0.016194543297746,0.14400000000000002,0.012,0.006,0.029,0.036000000000000004,0,0,0,0,0,0,7883.123618030842,17132.532,8304.313,2357.0,8841.3096,9025.0582,7883.17504017081,17133.684291,8304.227526,2357.14927,8841.279341399999,9025.0745012
88,synchelloworld,ep3,1,1,pywinder-nologging-wrk1-stp-1,no logging in _handle__invocation_request,160272,534.16272267891,320544,0,160272,534.16272267891,100,1,100,100,0.0018956024757930002,0.844,0.002,0.001,0.002,0.003,0.00014224568234,0.72,0.0,0.0,0.0,0.0,173.13678811021185,526.902,185.362,3.002,202.065,206.85,0.13568056179488702,23.047,0.033,0.018000000000000002,0.37,0.467,0.011250655136249002,9.827,0.011,0.006,0.013000000000000001,0.014,0,0,0,0,0,0,172.98985689328148,526.625,185.214,2.965,201.91,206.69644999999997,173.2154623010266,526.962628,185.441552,3.066377,202.1459242,206.92821944999997
89,asyncsendingsyncrequests,ep3,4,10,pywinder-wrk4-stp-10,,15309,51.01880800408814,15309,0,15309,51.01880800408814,100,1,100,100,0.004855052583447,0.908,0.002,0.001,0.003,0.004,0.0018112874779540001,0.525,0.0,0.0,0.0,0.0,1823.4587899928151,7563.248,1177.615,43.624,4577.6764,5342.037,0.10494931086288901,8.413,0.047,0.021,0.2752,0.395,0.014128551832256002,0.167,0.013000000000000001,0.006,0.017,0.02,0,0,0,0,0,0,1823.3397121301134,7563.185,1177.413,43.561,4577.5988,5341.5406,1823.515415750212,7563.14435,1177.6968,43.744366,4577.6341104,5341.970893
90,syncsendingsyncrequests,consumption,1,5,pywinder-wrk1-stp-none,,13319,44.39078133687702,13319,0,13319,44.39078133687702,100,1,100,100,0.006145506419399,6.19,0.002,0.001,0.003,0.003,0.0030804865230120004,6.118,0.0,0.0,0.0,0.0,2087.744369397098,2713.272,2203.444,46.444,2408.5104,2477.248,0.36528883549815805,85.455,0.044,0.021,0.179,0.320099999999998,0.013921465575493001,0.158,0.013000000000000001,0.006,0.017,0.02,0,0,0,0,0,0,2087.365159096021,2713.038,2203.268,46.406,2408.3362,2477.0721999999996,2087.787275427284,2713.30399,2203.47212,46.519888,2408.5336934,2477.2585685999998
91,synccpuintensivesleep,consumption,4,1,pywinder-nologging-wrk4-stp-1,no logging in _handle__invocation_request,392,1.256088158367953,392,0,392,1.256088158367953,25,1,25,25,0.023311224489796,1.426,0.002,0.001,0.003,0.254349999999999,0.013431122448979002,0.419,0.0,0.0,0.0,0.18579999999999902,17351.35775,21368.829,19122.961499999998,2240.562,20294.9645,20429.18445,0.35405612244897905,56.162,0.046,0.027,0.1317,0.22914999999999902,0.016357142857142,0.20500000000000002,0.013000000000000001,0.01,0.018000000000000002,0.038449999999999006,0,0,0,0,0,0,17350.987336734695,21368.772,19122.887,2240.225,20294.8594,20429.1244,17352.256020992354,21368.817868,19126.9131495,2242.209341,20296.556994,20430.499712999997
92,synccpuintensive,consumption,4,1,pywinder-nologging-wrk4-stp-1,no logging in _handle__invocation_request,721,2.379099822540931,721,0,721,2.379099822540931,25,1,25,25,0.013626907073509002,0.976,0.002,0.001,0.003,0.006,0.007349514563106001,0.28400000000000003,0.0,0.0,0.0,0.0,9281.01090429958,13997.997,9882.679,367.216,12292.213,12691.398,0.6273606102635231,82.157,0.049,0.025,0.164,0.28600000000000003,0.016208044382801,0.114,0.014,0.008,0.021,0.03,0,0,0,0,0,0,9280.367335644936,13997.956,9882.618,367.141,12292.138,12691.341,9280.87423856034,13997.686459,9882.499433,367.348874,12291.977737,12691.119048
93,asynchelloworld,ep3,1,10,pywinder-wrk1-stp-10,,119379,397.8858121279911,238758,0,119379,397.8858121279911,100,1,100,100,0.0019787148493490003,12.761,0.002,0.001,0.002,0.002,0.000295479104365,12.094,0.0,0.0,0.0,0.0,232.49137360842204,392.375,249.538,3.654,268.3992,273.611,0.10278291826874501,22.334,0.032,0.017,0.294,0.367,0.011074619489174,0.164,0.011,0.006,0.013000000000000001,0.014,0,0,0,0,0,0,232.37751607066738,392.334,249.419,3.612,268.3022,273.487,232.56700622581627,392.444533,249.614634,3.715795,268.47605419999996,273.6881067
94,synchtmlparsing,ep3,4,10,pywinder-nologging-wrk4-stp-10,no logging in _handle__invocation_request,28212,94.02972035753811,56424,0,28212,94.02972035753811,50,1,50,50,0.004897596767332001,27.338,0.003,0.001,0.005,0.005,0.001387388345384,27.268,0.0,0.0,0.0,0.0,464.8691590457949,1817.646,334.3185,24.949,1192.2701000000002,1335.7906999999996,0.202129094002544,23.031,0.056,0.022,0.440900000000001,0.709449999999997,0.179787856231391,3.4859999999999998,0.17200000000000001,0.097,0.222,0.246,0,0,0,0,0,0,464.48724209556417,1817.325,333.9905,24.732,1192.0088,1335.4800999999998,466.09843428253987,1828.45183,335.515866,26.121433,1193.4477083,1337.1932836499993
95,asynchelloworld,ep2,1,1,pywinder-wrk1-stp-1,,61659,205.49986686952136,123318,0,61659,205.49986686952136,100,1,100,100,0.00318500137855,1.653,0.002,0.001,0.003,0.004,0.000594657714202,1.54,0.0,0.0,0.0,0.0,450.28353838044865,669.349,481.19,4.42,516.2031999999999,538.4111999999999,0.15739176762515802,39.247,0.048,0.027,0.245,0.371,0.015535639565999002,0.34900000000000003,0.015,0.008,0.019,0.021,0,0,0,0,0,0,450.1106109732571,669.295,481.022,4.371,515.9874,538.1413,450.39516895779457,669.439934,481.290372,4.5151769999999996,516.3104516,538.5280506
96,asyncsendingasyncrequests,ep3,1,10,pywinder-nologging-wrk1-stp-10,no logging in _handle__invocation_request,90180,300.53139068704877,90180,0,90180,300.53139068704877,100,1,100,100,0.0024282767797750003,1.078,0.002,0.001,0.003,0.003,0.000254801508094,0.48,0.0,0.0,0.0,0.0,307.78939329119413,884.795,323.867,11.229,360.1312,372.12535,0.131787391882911,8.74,0.043000000000000003,0.022,0.365,0.458,0.013352062541574,0.706,0.013000000000000001,0.007,0.016,0.017050000000002,0,0,0,0,0,0,307.64425383677246,884.463,323.7075,11.171,359.99830000000003,372.02305,307.8751354785779,884.848952,323.9488905,11.305531,360.2139052,372.2279257
97,syncmixworkloads,ep2,1,1,pywinder-wrk1-stp-1,,289,0.877233169672281,289,0,289,0.877233169672281,50,1,50,50,0.056968858131487006,1.1219999999999999,0.002,0.001,0.291,0.312,0.037231833910034005,0.28800000000000003,0.0,0.0,0.209,0.221199999999999,46110.86580968858,59909.026,54492.372,1386.787,57560.5974,57938.9396,0.080432525951557,1.211,0.049,0.04,0.11520000000000001,0.27239999999999903,0.021519031141868,0.117,0.014,0.012,0.048,0.053,0,0,0,0,0,0,46110.763858131504,59908.965,54492.271,1386.328,57560.5326,57938.8768,46109.661407979205,59907.331181,54491.171568,1387.295492,57558.985214399996,57937.3231008
98,synccpuintensivesleep,ep3,1,1,pywinder-nologging-wrk1-stp-1,no logging in _handle__invocation_request,148,0.44842872695023306,148,0,148,0.44842872695023306,25,1,25,25,0.08977027027027,0.7020000000000001,0.002,0.001,0.5211,0.63395,0.062256756756756,0.531,0.0,0.0,0.35940000000000005,0.46,44816.293304054045,54810.878,54137.9565,2167.325,54651.0763,54665.3867,0.136101351351351,1.588,0.0555,0.035,0.40890000000000004,0.5366000000000001,0.026256756756756,0.14200000000000002,0.012,0.01,0.07930000000000001,0.10365,0,0,0,0,0,0,44816.13094594595,54810.3,54137.896,2167.174,54650.447799999994,54665.336650000005,44815.165736810835,54809.396085,54136.464027,2168.199768,54649.5322481,54663.856883
99,asyncsendingasyncrequests,ep3,4,20,pywinder-wrk4-stp-none,,113235,377.41072160816645,113235,0,113235,377.41072160816645,100,1,100,100,0.002596926745265,1.6320000000000001,0.002,0.001,0.003,0.004,0.000261138340619,1.5350000000000001,0.0,0.0,0.0,0.0,245.1204248156483,19184.471,151.387,11.334,627.7802000000001,711.3703999999999,0.22853014527310203,44.769,0.044,0.015,0.448,0.654,0.014077838124247,0.493,0.014,0.005,0.018000000000000002,0.02,0,0,0,0,0,0,244.87781683225575,19184.4,151.089,11.29,627.4246,711.2112999999996,245.23122386618004,19184.166311,151.495536,11.412781,627.8940638000001,711.4689455999999
100,synchelloworld,consumption,1,10,pywinder-nologging-wrk1-stp-10,no logging in _handle__invocation_request,52935,176.42749314469953,105870,0,52935,176.42749314469953,100,1,100,100,0.0027822990459990004,1.27,0.002,0.001,0.003,0.003,0.000639350146405,1.123,0.0,0.0,0.0,0.0,524.5360164541406,1309.647,573.238,3.2640000000000002,606.2026,641.0898999999819,0.22839954661379502,79.807,0.038,0.02,0.202,0.312,0.012982053461789001,1.8599999999999999,0.012,0.006,0.017,0.019,0,0,0,0,0,0,524.2946348540662,1309.531,572.907,3.229,606.091,630.0148999999999,524.6215956776031,1309.780803,573.333518,3.3356,606.2962896,641.1963543999819
101,synccpuintensive,ep3,1,1,pywinder-nologging-wrk1-stp-1,no logging in _handle__invocation_request,870,2.889963801143876,870,0,870,2.889963801143876,25,1,25,25,0.012762068965517001,0.796,0.002,0.001,0.002,0.018000000000000002,0.0069827586206890006,0.519,0.0,0.0,0.0,0.0,7631.9084,16468.984,8176.2845,2268.648,8260.853500000001,8285.465049999999,0.11820000000000001,1.322,0.054,0.031,0.3143,0.47500000000000003,0.015060919540229001,0.153,0.011,0.009000000000000001,0.027,0.035,0,0,0,0,0,0,7631.775139080457,16468.331,8176.2335,2268.592,8260.8017,8285.3899,7632.195056657478,16469.508716,8176.2507255,2268.670419,8260.7014144,8285.392670099998
102,syncsendingsyncrequests,ep3,1,1,pywinder-nologging-wrk1-stp-1,no logging in _handle__invocation_request,3172,10.138185514092621,3170,2,3172,10.138185514092621,100,4,100,100,0.016462168978564,1.408,0.002,0.001,0.003,0.003,0.009880832282471,0.495,0.0,0.0,0.0,0.0,9039.12274401012,24757.079,4805.3435,4518.741,20678.789,20762.5705,0.07061223203026401,1.995,0.047,0.036000000000000004,0.10490000000000001,0.225,0.016239596469105,0.203,0.014,0.009000000000000001,0.016,0.019,0,0,0,0,0,0,9039.035892181602,24756.786,4805.2845,4518.688,20678.7243,20762.47955,9039.591090244647,24758.000843,4805.3080015,4519.070693,20678.9080016,20766.1943552
103,syncsendingsyncrequests,consumption,4,5,pywinder-wrk4-stp-none,,8657,28.849607840785545,8656,1,8657,28.849607840785545,100,1,100,100,0.007143929767818,1.8130000000000002,0.003,0.001,0.004,0.005,0.0029362365715600003,0.488,0.0,0.0,0.0,0.0,3220.0798321589377,17993.915,2006.748,48.406,7595.256400000001,9052.808399999965,0.8922264063763361,186.435,0.058,0.017,0.253,0.521,0.018386970082014002,0.253,0.017,0.007,0.024,0.028,0,0,0,0,0,0,3219.16921878249,17993.84,2006.194,48.349,7595.194200000001,9018.649999999961,3220.1258984907104,17993.496287,2006.831726,48.507593,7595.176642400002,9052.655793599966
104,syncsendingsyncrequests,consumption,4,1,pywinder-wrk4-stp-1,,10174,33.89763059493653,10174,0,10174,33.89763059493653,100,2,100,100,0.006636426184392001,1.434,0.002,0.001,0.003,0.004,0.0032090623157060003,1.2730000000000001,0.0,0.0,0.0,0.0,2745.031335069784,8633.838,2325.6459999999997,201.048,5134.273500000001,5480.97095,0.269975329270689,65.947,0.047,0.018000000000000002,0.137,0.302,0.014754373894240001,0.196,0.014,0.007,0.019,0.021,0,0,0,0,0,0,2744.7466053666312,8633.614,2324.9805,200.99,5134.213300000001,5480.9086,2745.0666059719847,8633.709696,2325.6724585,201.150523,5134.231509300001,5480.91258725
105,asyncsendingasyncrequests,ep3,1,20,pywinder-wrk1-stp-none,,84341,281.0536668346226,84341,0,84341,281.0536668346226,100,1,100,100,0.002151575153249,1.611,0.002,0.001,0.002,0.003,0.00032491907850200005,1.537,0.0,0.0,0.0,0.0,329.14715184785575,749.567,348.106,11.74,376.575,387.357,0.107990407986637,8.181,0.036000000000000004,0.02,0.301,0.375,0.011428534164868,0.21,0.011,0.006,0.013000000000000001,0.014,0,0,0,0,0,0,329.02773290570957,749.523,347.979,11.698,376.438,387.228,329.21908388150786,749.622972,348.172931,11.818384,376.652283,387.426869
106,asyncsendingasyncrequests,ep3,4,1,pywinder-nologging-wrk4-stp-1,no logging in _handle__invocation_request,134343,447.75321593715483,134343,0,134343,447.75321593715483,100,1,100,100,0.0025935329715730004,1.506,0.002,0.001,0.003,0.004,0.00019367588932800003,1.322,0.0,0.0,0.0,0.0,206.58138980817566,2098.763,163.83,10.524000000000001,431.2866000000001,511.76279999999997,0.25117633222422003,53.26,0.045,0.014,0.482,0.73,0.014581697594957001,0.483,0.014,0.005,0.018000000000000002,0.021,0,0,0,0,0,0,206.31563177835702,2098.507,163.51,10.475,431.0368,511.50459999999987,206.67846446838445,2098.848305,163.937587,10.613595,431.36900360000004,511.83355559999995
107,synchelloworld,ep2,1,1,pywinder-wrk1-stp-1,,53015,176.68796665128363,106030,0,53015,176.68796665128363,100,1,100,100,0.0033207394133720003,1.123,0.002,0.001,0.003,0.004,0.0005867773271710001,1.032,0.0,0.0,0.0,0.0,523.7427493162288,1553.104,558.83,5.109,598.6608,612.0683999999999,0.15408301424124501,44.775,0.052000000000000005,0.027,0.26,0.397,0.016362520041496003,0.146,0.015,0.008,0.02,0.022,0,0,0,0,0,0,523.5723037819569,1553.015,558.647,5.051,598.5192000000001,611.8924999999999,523.8621993354732,1553.281981,558.948799,5.213485,598.7823186,612.2046483999999
108,syncsendingsyncrequests,ep3,1,20,pywinder-wrk1-stp-none,,27417,91.3199055800739,27417,0,27417,91.3199055800739,100,1,100,100,0.003689207426048,1.9420000000000002,0.002,0.001,0.003,0.003,0.001338257285625,1.838,0.0,0.0,0.0,0.0,1013.5171762410146,8552.753,1073.914,197.494,1277.7002,1333.7581999999998,0.097559652770176,25.332,0.043000000000000003,0.015,0.257,0.357,0.012660684976474,2.051,0.012,0.006,0.015,0.016,0,0,0,0,0,0,1013.4069559032664,8552.679,1073.861,197.432,1277.5916,1333.4859999999992,1013.5906725205974,8552.65222,1073.990316,197.588712,1277.7607576,1333.8025747999998
109,asynccpuintensivesleep,ep3,4,1,pywinder-nologging-wrk4-stp-1,no logging in _handle__invocation_request,548,1.7865145555148692,548,0,548,1.7865145555148692,25,1,25,25,0.018866788321168,1.017,0.002,0.001,0.003,0.027899999999999002,0.011120437956204,0.461,0.0,0.0,0.0,0.0,12253.881892335768,15610.48,13119.4745,2152.22,15434.096099999999,15457.024949999999,0.20462591240875902,15.636,0.065,0.022,0.45030000000000003,0.593,0.018301094890510003,0.168,0.012,0.007,0.0313,0.039299999999999,0,0,0,0,0,0,12253.65896532847,15610.035,13118.9225,2152.11,15433.9898,15456.6856,12253.6532750146,15610.205177,13119.226424,2152.573091,15433.742601900001,15456.7145553
110,synchelloworld,ep3,1,10,pywinder-nologging-wrk1-stp-10,no logging in _handle__invocation_request,136561,455.17516557683683,273122,0,136561,455.17516557683683,100,1,100,100,0.00220762150248,1.208,0.002,0.001,0.003,0.003,0.00015090692071600002,0.448,0.0,0.0,0.0,0.0,203.19404430254397,385.212,216.174,3.087,247.013,261.365,0.146424147450573,105.382,0.041,0.019,0.398,0.513,0.013177971748869002,0.464,0.013000000000000001,0.006,0.016,0.018000000000000002,0,0,0,0,0,0,203.03444218334576,385.163,216.022,3.055,246.84,261.174,203.29924634980006,385.304091,216.280606,3.14894,247.148509,261.480402
111,asynccpuintensivesleep,ep3,4,20,pywinder-wrk4-stp-none,,551,1.782396172932101,551,0,551,1.782396172932101,25,1,25,25,0.019419237749546,0.79,0.002,0.001,0.003,0.028,0.011753176043557,0.495,0.0,0.0,0.0,0.0,12292.079442831213,15455.025,13147.115,2151.915,15386.33,15424.848,0.17222504537205002,9.99,0.065,0.024,0.37,0.544,0.018740471869328,0.148,0.012,0.008,0.03,0.043000000000000003,0,0,0,0,0,0,12291.888477313976,15454.965,13146.931,2151.819,15386.242,15424.718499999999,12292.73319426861,15454.677792,13146.983467,2152.355811,15386.092976,15424.4681805
112,syncmixworkloads,consumption,4,10,pywinder-wrk4-stp-10,,71,3.2241671215694,59,12,71,3.2241671215694,18,1,18,50,0.09357746478873201,1.208,0.003,0.001,0.335,0.4315,0.061985915492957004,0.584,0.0,0.0,0.251,0.3215,2542.9207746478874,11810.531,1896.215,196.034,4595.276,6333.9884999999995,1.371450704225352,92.01,0.06,0.02,0.089,0.1945,0.027267605633802,0.139,0.018000000000000002,0.012,0.055,0.0685,0,0,0,0,0,0,2541.5220563380285,11810.379,1896.142,195.993,4595.176,6333.7865,2543.078785183099,11811.126088,1896.27902,196.110535,4595.30172,6334.133766999999
113,synccpuintensive,consumption,4,5,pywinder-wrk4-stp-none,,662,2.202504703653408,662,0,662,2.202504703653408,25,1,25,25,0.019487915407855,0.97,0.002,0.001,0.003,0.006949999999999,0.011735649546827001,0.5660000000000001,0.0,0.0,0.0,0.0,10059.591987915408,16873.055,10598.513500000001,361.798,13476.613399999998,13996.7245,0.6539864048338361,79.936,0.047,0.024,0.076,0.174849999999999,0.017003021148036,0.145,0.014,0.007,0.02,0.030849999999999003,0,0,0,0,0,0,10058.920998489431,16872.972,10598.455,361.71,13476.551799999997,13996.6738,10060.198084811173,16877.945833,10598.799115,361.933851,13477.367728399999,13998.321069900001
114,synccpuintensive,ep3,4,1,pywinder-wrk4-stp-1,,3175,10.575908974727016,3175,0,3175,10.575908974727016,25,1,25,25,0.004475905511811,0.78,0.002,0.001,0.003,0.003,0.0016040944881880001,0.359,0.0,0.0,0.0,0.0,2077.053324409451,3776.879,1976.348,326.722,3033.8225999999995,3326.3272999999995,0.15843527559055,5.787,0.047,0.024,0.41600000000000004,0.489,0.013642204724409001,0.169,0.013000000000000001,0.007,0.015,0.018000000000000002,0,0,0,0,0,0,2076.8812469291342,3776.809,1976.279,326.659,3033.2261999999996,3326.0414999999994,2077.0964484837837,3776.895449,1976.394742,326.813313,3033.8477239999997,3326.3300802999993
115,asynccpuintensive,consumption,1,10,pywinder-wrk1-stp-10,,800,2.652716358505636,800,0,800,2.652716358505636,25,1,25,25,0.013227500000000001,0.8130000000000001,0.002,0.001,0.002,0.003,0.00793125,0.522,0.0,0.0,0.0,0.0,8325.183118750001,18449.248,8845.7745,2777.241,8919.3265,8934.367199999999,0.1464,10.639,0.049,0.031,0.1193,0.323049999999999,0.015197499999999002,0.14,0.012,0.009000000000000001,0.027,0.035049999999999006,0,0,0,0,0,0,8325.021521249999,18449.06,8845.2845,2777.193,8919.221500000001,8934.279349999999,8325.056772931257,18449.773231,8845.5979315,2777.24534,8919.1547516,8934.1994431
116,synchtmlparsing,consumption,4,1,pywinder-wrk4-stp-1,,7195,23.981325536821636,14390,0,7195,23.981325536821636,50,1,50,50,0.0069419041000690004,10.055,0.003,0.001,0.004,0.005,0.0019175816539260002,0.387,0.0,0.0,0.0,0.0,1828.3707548297439,8082.131,1001.783,21.335,4596.2554,5880.228999999998,0.75641139680333,93.542,0.052000000000000005,0.023,0.272,0.52,0.16920138985406402,0.589,0.163,0.093,0.215,0.23600000000000002,0,0,0,0,0,0,1827.4451420430837,8081.957,1001.506,21.157,4595.3964,5879.988299999998,1829.6289674485074,8082.848736,1003.166626,22.18792,4597.2466878000005,5881.120554099998
